ParentProductGroup,Product,Date,ProductionAUD
GET,DELB140X390-1A,2025-07-01,7208.29
GET,DELB140X390-1A,2025-08-01,10812.44
GET,DELB140X390-1A,2025-09-01,6006.91
GET,DELB140X390-1A,2025-10-01,12013.82
GET,DELB140X390-1A,2025-12-01,6006.91
GET,DELB140X390-1A,2026-01-01,4805.53
GET,DELB140X390-1A,2026-02-01,6006.91
GET,DELB140X390-1A,2026-03-01,4805.53
GET,DELB140X390-1A,2026-04-01,8409.68
GET,DELB140X390-1A,2026-06-01,15617.97
GET,DELB140X390-1A,2026-07-01,6006.91
GET,DELB140X390-1A,2026-08-01,12013.82
GET,DELB140X390-1A,2026-09-01,6006.91
GET,DELB140X390-1A,2026-10-01,12013.82
GET,DELB140X390-1A,2026-12-01,4805.53
GET,DELB140X390-1A,2027-01-01,13215.21
GET,DELB140X390-1A,2027-02-01,4805.53
GET,DELB140X390-1A,2027-03-01,4805.53
GET,DELB140X390-2LA,2025-07-01,22401.69
GET,DELB140X390-2LA,2025-08-01,3953.24
GET,DELB140X390-2LA,2025-09-01,3953.24
GET,DELB140X390-2LA,2025-10-01,2635.49
GET,DELB140X390-2LA,2025-12-01,6588.73
GET,DELB140X390-2LA,2026-02-01,5270.98
GET,DELB140X390-2LA,2026-03-01,6588.73
GET,DELB140X390-2LA,2026-04-01,9224.22
GET,DELB140X390-2LA,2026-05-01,17130.7
GET,DELB140X390-2LA,2026-06-01,6588.73
GET,DELB140X390-2LA,2026-07-01,17130.7
GET,DELB140X390-2LA,2026-08-01,9224.22
GET,DELB140X390-2LA,2026-09-01,6588.73
GET,DELB140X390-2LA,2026-10-01,5270.98
GET,DELB140X390-2LA,2026-11-01,2635.49
GET,DELB140X390-2LA,2026-12-01,6588.73
GET,DELB140X390-2LA,2027-01-01,5270.98
GET,DELB140X390-2LA,2027-02-01,2635.49
GET,DELB140X390-2LA,2027-03-01,2635.49
GET,DELB140X390-2LA,2027-04-01,2635.49
GET,DELB140X390-2RA,2025-07-01,0.0
GET,DELB140X390-2RA,2025-08-01,16594.47
GET,DELB140X390-2RA,2025-09-01,10560.12
GET,DELB140X390-2RA,2025-10-01,19611.65
GET,DELB140X390-2RA,2025-11-01,10560.12
GET,DELB140X390-2RA,2025-12-01,19611.65
GET,DELB140X390-2RA,2026-01-01,10560.12
GET,DELB140X390-2RA,2026-02-01,9051.53
GET,DELB140X390-2RA,2026-04-01,15085.88
GET,DELB140X390-2RA,2026-05-01,3017.18
GET,DELB140X390-2RA,2026-06-01,21120.23
GET,DELB140X390-2RA,2026-07-01,3017.18
GET,DELB140X390-2RA,2026-08-01,30171.76
GET,DELB140X390-2RA,2026-09-01,13577.29
GET,DELB140X390-2RA,2026-10-01,22628.82
GET,DELB140X390-2RA,2026-11-01,13577.29
GET,DELB140X390-2RA,2026-12-01,13577.29
GET,DELB140X390-2RA,2027-01-01,12068.7
GET,DELB140X390-2RA,2027-02-01,3017.18
GET,DELB140X390-2RA,2027-03-01,3017.18
GET,DELB140X390-2RA,2027-04-01,3017.18
GET,DELB140X420-1A,2025-10-01,17324.11
GET,DELB140X420-1A,2025-11-01,7218.38
GET,DELB140X420-1A,2025-12-01,5774.7
GET,DELB140X420-1A,2026-01-01,11549.41
GET,DELB140X420-1A,2026-02-01,24542.49
GET,DELB140X420-1A,2026-03-01,21655.14
GET,DELB140X420-1A,2026-04-01,21655.14
GET,DELB140X420-1A,2026-05-01,28873.52
GET,DELB140X420-1A,2026-06-01,10105.73
GET,DELB140X420-1A,2026-07-01,21655.14
GET,DELB140X420-1A,2026-08-01,24542.49
GET,DELB140X420-1A,2026-09-01,10105.73
GET,DELB140X420-1A,2026-10-01,20211.46
GET,DELB140X420-1A,2026-11-01,10105.73
GET,DELB140X420-1A,2026-12-01,10105.73
GET,DELB140X420-1A,2027-01-01,15880.44
GET,DELB140X420-1A,2027-02-01,27429.84
GET,DELB140X420-1A,2027-03-01,23098.82
GET,DELB140X420-1A,2027-04-01,7218.38
GET,DELB140X420-2LA,2025-07-01,0.0
GET,DELB140X420-2LA,2025-08-01,15463.81
GET,DELB140X420-2LA,2025-09-01,17672.93
GET,DELB140X420-2LA,2025-10-01,16568.37
GET,DELB140X420-2LA,2025-11-01,18777.49
GET,DELB140X420-2LA,2025-12-01,19882.04
GET,DELB140X420-2LA,2026-01-01,19882.04
GET,DELB140X420-2LA,2026-02-01,25404.83
GET,DELB140X420-2LA,2026-03-01,23195.72
GET,DELB140X420-2LA,2026-04-01,19882.04
GET,DELB140X420-2LA,2026-05-01,18777.49
GET,DELB140X420-2LA,2026-06-01,23195.72
GET,DELB140X420-2LA,2026-07-01,22091.16
GET,DELB140X420-2LA,2026-08-01,27613.95
GET,DELB140X420-2LA,2026-09-01,28718.51
GET,DELB140X420-2LA,2026-10-01,20986.6
GET,DELB140X420-2LA,2026-11-01,35345.86
GET,DELB140X420-2LA,2026-12-01,51914.23
GET,DELB140X420-2LA,2027-01-01,26509.39
GET,DELB140X420-2LA,2027-02-01,19882.04
GET,DELB140X420-2LA,2027-03-01,19882.04
GET,DELB140X420-2LA,2027-04-01,19882.04
GET,DELB140X420-2RA,2025-07-01,0.0
GET,DELB140X420-2RA,2025-08-01,3499.88
GET,DELB140X420-2RA,2025-09-01,12832.88
GET,DELB140X420-2RA,2025-10-01,11666.25
GET,DELB140X420-2RA,2025-11-01,4666.5
GET,DELB140X420-2RA,2025-12-01,6999.75
GET,DELB140X420-2RA,2026-01-01,4666.5
GET,DELB140X420-2RA,2026-02-01,2333.25
GET,DELB140X420-2RA,2026-03-01,1166.63
GET,DELB140X420-2RA,2026-04-01,11666.25
GET,DELB140X420-2RA,2026-05-01,18666.01
GET,DELB140X420-2RA,2026-06-01,10499.63
GET,DELB140X420-2RA,2026-07-01,19832.63
GET,DELB140X420-2RA,2026-08-01,19832.63
GET,DELB140X420-2RA,2026-09-01,18666.01
GET,DELB140X420-2RA,2026-10-01,17499.38
GET,DELB140X420-2RA,2026-11-01,9333.0
GET,DELB140X420-2RA,2026-12-01,16332.76
GET,DELB140X420-2RA,2027-01-01,16332.76
GET,DELB140X420-2RA,2027-02-01,15166.13
GET,DELB140X420-2RA,2027-03-01,15166.13
GET,DELB140X420-2RA,2027-04-01,5833.13
GET,DELB140X465-3,2025-07-01,0.0
GET,DELB140X465-3,2025-08-01,0.0
GET,DELB140X465-3,2025-10-01,0.0
GET,DELB140X465-3,2025-11-01,0.0
GET,DELB140X465-3,2025-12-01,0.0
GET,DELB140X465-3,2026-01-01,0.0
GET,DELB140X465-3,2026-04-01,0.0
GET,DELB140X465-3,2026-05-01,0.0
GET,DELB140X465-3,2026-06-01,0.0
GET,DELB140X465-3,2026-07-01,0.0
GET,DELB140X465-3,2026-08-01,0.0
GET,DELB140X465-3,2026-09-01,0.0
GET,DELB140X465-3,2026-10-01,0.0
GET,DELB140X465-3,2026-11-01,0.0
GET,DELB140X465-3,2026-12-01,0.0
GET,DELB140X465-4L,2025-07-01,0.0
GET,DELB140X465-4L,2025-08-01,11933.5
GET,DELB140X465-4L,2025-09-01,13425.19
GET,DELB140X465-4L,2025-10-01,11933.5
GET,DELB140X465-4L,2025-11-01,14916.88
GET,DELB140X465-4L,2025-12-01,14916.88
GET,DELB140X465-4L,2026-01-01,16408.57
GET,DELB140X465-4L,2026-02-01,14916.88
GET,DELB140X465-4L,2026-03-01,26850.39
GET,DELB140X465-4L,2026-04-01,19391.95
GET,DELB140X465-4L,2026-05-01,28342.07
GET,DELB140X465-4L,2026-06-01,17900.26
GET,DELB140X465-4L,2026-07-01,29833.76
GET,DELB140X465-4L,2026-08-01,13425.19
GET,DELB140X465-4L,2026-09-01,22375.32
GET,DELB140X465-4L,2026-10-01,13425.19
GET,DELB140X465-4L,2026-11-01,20883.63
GET,DELB140X465-4L,2026-12-01,11933.5
GET,DELB140X465-4L,2027-01-01,0.0
GET,DELB140X465-4L,2027-02-01,0.0
GET,DELB140X465-4L,2027-03-01,0.0
GET,DELB140X465-4L,2027-04-01,0.0
GET,DELB140X465-4R,2025-07-01,0.0
GET,DELB140X465-4R,2025-08-01,28342.07
GET,DELB140X465-4R,2025-09-01,16408.57
GET,DELB140X465-4R,2025-10-01,28342.07
GET,DELB140X465-4R,2025-11-01,22375.32
GET,DELB140X465-4R,2025-12-01,40275.58
GET,DELB140X465-4R,2026-01-01,17900.26
GET,DELB140X465-4R,2026-02-01,37292.2
GET,DELB140X465-4R,2026-03-01,29833.76
GET,DELB140X465-4R,2026-04-01,32817.14
GET,DELB140X465-4R,2026-05-01,23867.01
GET,DELB140X465-4R,2026-06-01,40275.58
GET,DELB140X465-4R,2026-07-01,37292.2
GET,DELB140X465-4R,2026-08-01,26850.39
GET,DELB140X465-4R,2026-09-01,40275.58
GET,DELB140X465-4R,2026-10-01,41767.27
GET,DELB140X465-4R,2026-11-01,43258.95
GET,DELB140X465-4R,2026-12-01,40275.58
GET,DELB140X465-4R,2027-01-01,0.0
GET,DELB140X465-4R,2027-02-01,0.0
GET,DELB140X465-4R,2027-03-01,17900.26
GET,DELB140X465-4R,2027-04-01,34308.83
GET,DELB140X490-2LB,2025-07-01,0.0
GET,DELB140X490-2LB,2025-09-01,7808.45
GET,DELB140X490-2LB,2025-11-01,7808.45
GET,DELB140X490-2LB,2026-01-01,7808.45
GET,DELB140X490-2LB,2026-02-01,1561.69
GET,DELB140X490-2LB,2026-03-01,9370.15
GET,DELB140X490-2LB,2026-04-01,1561.69
GET,DELB140X490-2LB,2026-05-01,9370.15
GET,DELB140X490-2LB,2026-06-01,1561.69
GET,DELB140X490-2LB,2026-07-01,9370.15
GET,DELB140X490-2LB,2026-08-01,1561.69
GET,DELB140X490-2LB,2026-09-01,9370.15
GET,DELB140X490-2LB,2026-10-01,10931.84
GET,DELB140X490-2LB,2026-11-01,26548.74
GET,DELB140X490-2LB,2026-12-01,10931.84
GET,DELB140X490-2LB,2027-01-01,15616.91
GET,DELB140X490-2LB,2027-02-01,3123.38
GET,DELB140X490-2LB,2027-03-01,10931.84
GET,DELB140X490-2LB,2027-04-01,3123.38
GET,DELB140X490-2RB,2025-07-01,0.0
GET,DELB140X490-2RB,2025-08-01,11146.25
GET,DELB140X490-2RB,2025-09-01,3184.64
GET,DELB140X490-2RB,2025-10-01,11146.25
GET,DELB140X490-2RB,2025-11-01,3184.64
GET,DELB140X490-2RB,2025-12-01,11146.25
GET,DELB140X490-2RB,2026-01-01,3184.64
GET,DELB140X490-2RB,2026-02-01,11146.25
GET,DELB140X490-2RB,2026-03-01,3184.64
GET,DELB140X490-2RB,2026-04-01,11146.25
GET,DELB140X490-2RB,2026-05-01,3184.64
GET,DELB140X490-2RB,2026-06-01,11146.25
GET,DELB140X490-2RB,2026-07-01,3184.64
GET,DELB140X490-2RB,2026-08-01,11146.25
GET,DELB140X490-2RB,2026-09-01,4776.97
GET,DELB140X490-2RB,2026-10-01,20700.18
GET,DELB140X490-2RB,2026-11-01,12738.58
GET,DELB140X490-2RB,2026-12-01,28661.79
GET,DELB140X490-2RB,2027-01-01,9553.93
GET,DELB140X490-2RB,2027-02-01,9553.93
GET,DELB140X490-2RB,2027-03-01,1592.32
GET,DELB140X490-2RB,2027-04-01,1592.32
GET,DELB140X575-1LA,2025-07-01,0.0
GET,DELB140X575-1LA,2025-09-01,7628.12
GET,DELB140X575-1LA,2025-10-01,12205.0
GET,DELB140X575-1LA,2025-11-01,4576.87
GET,DELB140X575-1LA,2025-12-01,1525.62
GET,DELB140X575-1LA,2026-01-01,1525.62
GET,DELB140X575-1LA,2026-05-01,3051.25
GET,DELB140X575-1LA,2026-07-01,3051.25
GET,DELB140X575-1LA,2026-09-01,13730.62
GET,DELB140X575-1LA,2026-10-01,10679.37
GET,DELB140X575-1LA,2026-11-01,3051.25
GET,DELB140X575-1RA,2025-07-01,0.0
GET,DELB140X575-1RA,2025-08-01,4561.42
GET,DELB140X575-1RA,2025-09-01,12163.8
GET,DELB140X575-1RA,2025-10-01,4561.42
GET,DELB140X575-1RA,2025-11-01,1520.47
GET,DELB140X575-1RA,2025-12-01,4561.42
GET,DELB140X575-1RA,2026-01-01,1520.47
GET,DELB140X575-1RA,2026-06-01,3040.95
GET,DELB140X575-1RA,2026-08-01,13684.27
GET,DELB140X575-1RA,2026-09-01,10643.32
GET,DELB140X575-1RA,2026-10-01,3040.95
GET,DELB140X575-1RA,2026-12-01,3040.95
GET,DELB160X465-1,2025-11-01,0.0
GET,DELB160X465-1,2026-11-01,0.0
GET,DELB160X465-2L,2025-07-01,0.0
GET,DELB160X465-2L,2026-05-01,0.0
GET,DELB160X465-2R,2025-11-01,0.0
GET,DELB160X465-2R,2026-11-01,0.0
GET,DELB90X440-6R,2026-02-01,6924.53
GET,DELB90X440-6R,2026-07-01,14838.28
GET,DELB90X440-6R,2026-12-01,6924.53
GET,DELB90X440-6R,2027-02-01,6924.53
GET,DELC30-25C,2025-07-01,6300.14
GET,DELC30-25C,2025-09-01,4200.09
GET,DELC30-25C,2025-11-01,4200.09
GET,DELC30-25C,2026-01-01,4200.09
GET,DELC30-25C,2026-03-01,4200.09
GET,DELC30-25C,2026-05-01,4200.09
GET,DELC30-25C,2026-07-01,4200.09
GET,DELC30-25C,2026-08-01,4200.09
GET,DELC30-25C,2026-11-01,4200.09
GET,DELC30-25C,2027-01-01,4200.09
GET,DELC30-25C,2027-03-01,4200.09
GET,DELC30-28,2025-12-01,2163.12
GET,DELC30-28,2026-01-01,2163.12
GET,DELC30-28,2026-02-01,2163.12
GET,DELC30-28,2026-03-01,2163.12
GET,DELC30-28,2026-04-01,2163.12
GET,DELC30-28,2026-05-01,2163.12
GET,DELC30-28,2026-06-01,2163.12
GET,DELC30-28,2026-07-01,2163.12
GET,DELC30-28,2026-08-01,2163.12
GET,DELC30-28,2026-09-01,4326.24
GET,DELC30-28,2026-10-01,4326.24
GET,DELC30-28,2026-11-01,4326.24
GET,DELC30-28,2026-12-01,4326.24
GET,DELC30-28,2027-01-01,0.0
GET,DELC30-28,2027-02-01,0.0
GET,DELC30-28,2027-03-01,0.0
GET,DELC30-28,2027-04-01,2163.12
GET,DELC30-28-MOD,2025-07-01,5221.36
GET,DELC30-28-MOD,2025-08-01,5221.36
GET,DELC30-28-MOD,2025-09-01,5221.36
GET,DELC30-28-MOD,2025-10-01,5221.36
GET,DELC30-28-MOD,2025-11-01,5221.36
GET,DELC30-28-MOD,2025-12-01,5221.36
GET,DELCB30-1B,2025-08-01,0.0
GET,DELCB30-1B,2025-11-01,0.0
GET,DELCB30-1B,2026-02-01,4675.14
GET,DELCB30-1B,2026-07-01,7012.71
GET,DELCB30-1B,2026-08-01,14025.41
GET,DELCB30-1B,2026-09-01,14025.41
GET,DELCB30-1B,2026-10-01,9350.28
GET,DELCB30-1B,2026-11-01,14025.41
GET,DELCB30-1B,2026-12-01,9350.28
GET,DELCB30-1B,2027-01-01,9350.28
GET,DELCB30-1B,2027-02-01,11687.85
GET,DELCB30-1B,2027-03-01,4675.14
GET,DELCB30-1B-HF1,2025-08-01,0.0
GET,DELCB30-1B-HF1,2025-09-01,3472.66
GET,DELCB30-1B-HF1,2025-10-01,3472.66
GET,DELCB30-1B-HF1,2025-11-01,3472.66
GET,DELCB30-1B-HF1,2025-12-01,3472.66
GET,DELCB30-1B-HF1,2026-01-01,3472.66
GET,DELCB30-1B-HF1,2026-02-01,3472.66
GET,DELCB30-1B-HF1,2026-03-01,3472.66
GET,DELCB30-1B-HF1,2026-04-01,3472.66
GET,DELCB30-1B-HF1,2026-05-01,3472.66
GET,DELCB30-1B-HF1,2026-06-01,3472.66
GET,DELCB30-1B-HF1,2026-07-01,3472.66
GET,DELCB30-1B-HF1,2026-08-01,3472.66
GET,DELCB30-1B-HF1,2026-09-01,3472.66
GET,DELCB30-1B-HF1,2026-10-01,3472.66
GET,DELCB30-1B-HF1,2026-11-01,3472.66
GET,DELCB30-1B-HF1,2026-12-01,3472.66
GET,DELCB30-1B-HF1,2027-01-01,3472.66
GET,DELCB30-1B-HF1,2027-02-01,3472.66
GET,DELCB30-1B-HF1,2027-03-01,3472.66
GET,DELCB30-1B-HF1,2027-04-01,3472.66
GET,DELCB30-1B-HF1,2027-05-01,3472.66
GET,DELCB30-2B,2025-07-01,0.0
GET,DELCB30-2B,2025-12-01,10752.65
GET,DELCB30-2B,2026-01-01,7168.44
GET,DELCB30-2B,2026-02-01,3584.22
GET,DELCB30-2B,2026-03-01,10752.65
GET,DELCB30-2B,2026-06-01,7168.44
GET,DELCB30-2B,2026-07-01,3584.22
GET,DELCB30-2B,2026-09-01,7168.44
GET,DELCB30-2B,2026-10-01,3584.22
GET,DELCB30-2B,2026-11-01,3584.22
GET,DELCB30-2B,2026-12-01,7168.44
GET,DELCB30-2B,2027-01-01,0.0
GET,DELCB30-2B,2027-03-01,0.0
GET,DELCB30-3B,2025-07-01,38661.48
GET,DELCB30-3B,2026-01-01,5799.22
GET,DELCB30-3B,2026-02-01,7732.3
GET,DELCB30-3B,2026-03-01,23196.89
GET,DELCB30-3B,2026-04-01,7732.3
GET,DELCB30-3B,2026-05-01,23196.89
GET,DELCB30-3B,2026-06-01,36728.41
GET,DELCB30-3B,2026-07-01,34795.33
GET,DELCB30-3B,2026-08-01,7732.3
GET,DELCB30-3B,2026-09-01,7732.3
GET,DELCB30-3B,2026-10-01,11598.44
GET,DELCB30-3B,2026-11-01,34795.33
GET,DELCB30-3B,2026-12-01,15464.59
GET,DELCB30-3B,2027-01-01,23196.89
GET,DELCB30-3B,2027-02-01,7732.3
GET,DELCB30-3B,2027-03-01,7732.3
GET,DELCB30-3B,2027-04-01,7732.3
