WarehouseCode,ProductKey,DateValue,WIPQty,DressMass,WIPMass
12A,EK120ES1000-1A,2023-03-31,6.0,341.0,2.046
12A,OK120EFI1130-3K,2023-03-31,2.0,2347.0,4.694
12A,PA30P22H,2023-03-31,8.0,216.0,1.728
12A,PA30P22H,2023-03-31,16.0,216.0,3.456
12A,PA30P22H,2023-03-31,8.0,216.0,1.728
12A,DELB140X490-2RB,2023-03-31,2.0,201.0,0.402
12A,DELP10-5,2023-03-31,2.0,181.0,0.362
12A,DELP10-5,2023-03-31,2.0,181.0,0.362
12A,PA30X22H,2023-03-31,16.0,256.0,4.096
12A,PPS10GP,2023-03-31,78.0,146.0,11.388
12A,PA45X22H,2023-03-31,5.0,327.0,1.635
12A,PA45X22H,2023-03-31,13.0,327.0,4.251
12A,OP4100XS78W-4A,2023-03-31,32.0,1820.0,58.24
12A,OP4100XS78W-4A,2023-03-31,8.0,1820.0,14.56
12A,OP4100XS78W-4A,2023-03-31,42.0,1820.0,76.44
12A,PPS45GP,2023-03-31,1.0,309.0,0.309
12A,T810HEP,2023-03-31,26.0,91.0,2.366
12A,T810HEP,2023-03-31,8.0,91.0,0.728
12A,OU3000S800-4A,2023-03-31,1.0,276.0,0.276
12A,P2P22XAH,2023-03-31,2.0,152.0,0.304
12A,BL9800DT13-1,2023-03-31,1.0,6158.0,6.158
12A,BK59040A,2023-03-31,3.0,1303.0,3.909
12A,BK59040A,2023-03-31,11.0,1303.0,14.333
12A,BK59040A,2023-03-31,8.0,1303.0,10.424
12A,BK59041A,2023-03-31,1.0,1589.0,1.589
12A,BK59041A,2023-03-31,3.0,1589.0,4.767
12A,BK59043A,2023-03-31,27.0,1772.0,47.844
12A,BK59043A,2023-03-31,3.0,1772.0,5.316
12A,BK59042A,2023-03-31,3.0,2118.0,6.354
12A,PPS10BHPP,2023-03-31,7.0,98.0,0.686
12A,PPS10BHPP,2023-03-31,1.0,98.0,0.098
235,PCLWC-1ML,2023-03-31,6.0,65.0,0.39
235,DLLE50X330-2RB,2023-03-31,9.0,45.4,0.4086
235,BK4T4502,2023-03-31,8.0,28.0,0.224
235,BK4T4502,2023-03-31,36.0,28.0,1.008
235,BK4T4502,2023-03-31,3.0,28.0,0.084
235,BK4T4502,2023-03-31,1.0,28.0,0.028
235,AE366,2023-03-31,2.0,12.1,0.0242
235,AE366,2023-03-31,40.0,12.1,0.484
235,AE366,2023-03-31,36.0,12.1,0.4356
235,T710-LT2A,2023-03-31,10.0,110.0,1.1
235,T710-LT2A,2023-03-31,6.0,110.0,0.66
235,T710-LT2A,2023-03-31,3.0,110.0,0.33
235,T710-LT2A,2023-03-31,6.0,110.0,0.66
235,T710-LT2A,2023-03-31,6.0,110.0,0.66
235,AE443,2023-03-31,4.0,13.6,0.0544
235,DELB100X410-3,2023-03-31,1.0,110.0,0.11
235,DELB100X410-3,2023-03-31,5.0,110.0,0.55
235,T710HEPL,2023-03-31,2.0,54.0,0.108
235,T710HEPL,2023-03-31,6.0,54.0,0.324
235,DLLE40X380-2,2023-03-31,2.0,47.0,0.094
235,DELB110X290-1L,2023-03-31,2.0,83.0,0.166
235,DELB110X290-1L,2023-03-31,1.0,83.0,0.083
235,U0949,2023-03-31,42.0,20.33,0.85386
235,DELB110X290-1,2023-03-31,1.0,85.0,0.085
235,P2P12A,2023-03-31,1.0,66.0,0.066
235,PP9VGL,2023-03-31,24.0,46.0,1.104
235,PP9VGL,2023-03-31,58.0,46.0,2.668
235,T710-ES1A,2023-03-31,2.0,114.2,0.2284
235,T710-ES1A,2023-03-31,2.0,114.2,0.2284
235,T710-ES1A,2023-03-31,4.0,114.2,0.4568
235,T710-ES1A,2023-03-31,3.0,114.2,0.3426
235,DLLD40X380-1,2023-03-31,1.0,27.8,0.0278
235,AE316,2023-03-31,60.0,37.4,2.244
235,AE316,2023-03-31,14.0,37.4,0.5236
235,AE316,2023-03-31,171.0,37.4,6.3954
235,AE316,2023-03-31,14.0,37.4,0.5236
235,AE316,2023-03-31,86.0,37.4,3.2164
235,AE316,2023-03-31,144.0,37.4,5.3856
235,AE316,2023-03-31,118.0,37.4,4.4132
235,BK362WD-HD,2023-03-31,4.0,18.0,0.072
235,BK362WD-HD,2023-03-31,22.0,18.0,0.396
235,BK362WD-HD,2023-03-31,1.0,18.0,0.018
235,PWN9D,2023-03-31,4.0,70.0,0.28
235,PWN9D,2023-03-31,2.0,70.0,0.14
235,T690WC1,2023-03-31,1.0,11.2,0.0112
235,DLLE50X330-2LB,2023-03-31,4.0,46.3,0.1852
235,T690EPL,2023-03-31,4.0,36.6,0.1464
235,DLLB100X410-9,2023-03-31,5.0,110.0,0.55
235,DLLB100X410-9,2023-03-31,1.0,110.0,0.11
235,DLLB100X410-9,2023-03-31,3.0,110.0,0.33
235,AE1050,2023-03-31,14.0,32.2,0.4508
235,AE1050,2023-03-31,3.0,32.2,0.0966
235,AE1050,2023-03-31,50.0,32.2,1.61
235,AE1050,2023-03-31,178.0,32.2,5.7316
235,44839QR,2023-03-31,28.0,10.2,0.2856
235,AE738,2023-03-31,3.0,7.0,0.021
235,DSL10-1B,2023-03-31,4.0,116.0,0.464
235,AE664,2023-03-31,2.0,40.2,0.0804
235,T710-ET5,2023-03-31,1.0,112.0,0.112
235,AE191,2023-03-31,34.0,1.6,0.0544
235,AE191,2023-03-31,12.0,1.6,0.0192
235,AE191,2023-03-31,188.0,1.6,0.3008
235,BK4T5502,2023-03-31,2.0,34.0,0.068
235,BK4T5502,2023-03-31,4.0,34.0,0.136
235,AE252,2023-03-31,2.0,33.4,0.0668
235,AE653,2023-03-31,14.0,9.8,0.1372
235,AE653,2023-03-31,4.0,9.8,0.0392
235,2021552,2023-03-31,15.0,2.75,0.04125
235,T810HEPL,2023-03-31,28.0,78.0,2.184
235,T810HEPL,2023-03-31,10.0,78.0,0.78
235,DELB120X350-3,2023-03-31,4.0,82.0,0.328
235,DELB120X350-3,2023-03-31,2.0,82.0,0.164
235,RC246,2023-03-31,47.0,8.9,0.4183
235,RC246,2023-03-31,5.0,8.9,0.0445
235,BK8220-L,2023-03-31,28.0,67.0,1.876
235,BK8220-L,2023-03-31,6.0,67.0,0.402
235,K174-850,2023-03-31,136.0,3.7,0.5032
235,K174-850,2023-03-31,23.0,3.7,0.0851
235,DEWA135-3,2023-03-31,2.0,108.0,0.216
235,DELB110X290-1R,2023-03-31,2.0,83.0,0.166
235,DELB110X290-1R,2023-03-31,1.0,83.0,0.083
235,P2P22PTL,2023-03-31,1.0,94.0,0.094
235,AE1332,2023-03-31,10.0,42.0,0.42
235,AE1332,2023-03-31,292.0,42.0,12.264
235,AE1332,2023-03-31,360.0,42.0,15.12
235,PWN10D,2023-03-31,4.0,120.0,0.48
235,BK8136,2023-03-31,9.0,69.0,0.621
235,DELB120X350-2L,2023-03-31,2.0,85.0,0.17
235,DELB120X350-2L,2023-03-31,2.0,85.0,0.17
235,DELB120X350-2L,2023-03-31,1.0,85.0,0.085
235,DELB120X350-2L,2023-03-31,6.0,85.0,0.51
235,DELB120X350-2L,2023-03-31,2.0,85.0,0.17
235,DELA90X320-4R,2023-03-31,2.0,52.0,0.104
235,DELA90X320-4R,2023-03-31,1.0,52.0,0.052
235,DELA90X320-4R,2023-03-31,2.0,52.0,0.104
235,DELA90X320-4R,2023-03-31,3.0,52.0,0.156
235,PCLWC-2M,2023-03-31,4.0,54.0,0.216
235,PCLWC-2M,2023-03-31,1.0,54.0,0.054
235,PCLWC-2M,2023-03-31,2.0,54.0,0.108
235,PCLWC-2M,2023-03-31,5.0,54.0,0.27
235,DEWA135-2,2023-03-31,3.0,101.0,0.303
235,BK59-5R22VA,2023-03-31,6.0,57.0,0.342
235,U0757,2023-03-31,5.0,32.2,0.161
235,BK8220-R,2023-03-31,2.0,67.0,0.134
235,BK8220-R,2023-03-31,34.0,67.0,2.278
235,BK8220-R,2023-03-31,6.0,67.0,0.402
235,DELB120X350-2R,2023-03-31,2.0,85.0,0.17
235,DELB120X350-2R,2023-03-31,1.0,85.0,0.085
235,DELB120X350-2R,2023-03-31,2.0,85.0,0.17
235,DELB120X350-2R,2023-03-31,2.0,85.0,0.17
235,B1138,2023-03-31,1.0,2.3,0.0023
235,T710-LS4,2023-03-31,2.0,114.0,0.228
235,AE441,2023-03-31,2.0,11.2,0.0224
235,AC1033,2023-03-31,24.0,37.6,0.9024
235,DEWB135-1,2023-03-31,3.0,119.0,0.357
235,DEWB135-1,2023-03-31,18.0,119.0,2.142
235,T710EPLA,2023-03-31,3.0,47.0,0.141
235,T710EPLA,2023-03-31,1.0,47.0,0.047
235,T710EPLA,2023-03-31,2.0,47.0,0.094
235,T710EPLA,2023-03-31,2.0,47.0,0.094
235,T710EPLA,2023-03-31,2.0,47.0,0.094
235,T810EPL,2023-03-31,10.0,74.0,0.74
235,T810EPL,2023-03-31,1.0,74.0,0.074
235,T710HLG,2023-03-31,9.0,63.0,0.567
235,T710HLG,2023-03-31,1.0,63.0,0.063
235,T710HLG,2023-03-31,19.0,63.0,1.197
235,T710HLG,2023-03-31,20.0,63.0,1.26
235,DEWB100-1,2023-03-31,5.0,82.0,0.41
235,DEWB100-1,2023-03-31,1.0,82.0,0.082
235,DEWB100-1,2023-03-31,4.0,82.0,0.328
235,T690HEPL,2023-03-31,9.0,39.0,0.351
235,T690HEPL,2023-03-31,52.0,39.0,2.028
235,AE77,2023-03-31,24.0,3.2,0.0768
235,AE77,2023-03-31,23.0,3.2,0.0736
235,AE77,2023-03-31,184.0,3.2,0.5888
235,AE77,2023-03-31,469.0,3.2,1.5008
235,DELB120X440-5,2023-03-31,1.0,133.0,0.133
235,AE649,2023-03-31,654.0,43.0,28.122
235,AE649,2023-03-31,43.0,43.0,1.849
235,AE649,2023-03-31,5.0,43.0,0.215
235,AE649,2023-03-31,40.0,43.0,1.72
235,AE649,2023-03-31,130.0,43.0,5.59
235,AE649,2023-03-31,171.0,43.0,7.353
235,AE649,2023-03-31,50.0,43.0,2.15
235,T710WC1,2023-03-31,1.0,12.0,0.012
235,T710WC1,2023-03-31,6.0,12.0,0.072
235,T710WC1,2023-03-31,6.0,12.0,0.072
235,AE320M2,2023-03-31,50.0,44.2,2.21
235,AE320M2,2023-03-31,18.0,44.2,0.7956
235,AE320M2,2023-03-31,356.0,44.2,15.7352
235,AE320M2,2023-03-31,30.0,44.2,1.326
235,AE320M2,2023-03-31,58.0,44.2,2.5636
235,T690-ET5,2023-03-31,16.0,92.3,1.4768
235,GWRGB2-HA,2023-03-31,164.0,20.6,3.3784
235,GWRGB2-HA,2023-03-31,56.0,20.6,1.1536
235,GWRGB2-HA,2023-03-31,196.0,20.6,4.0376
235,AE242,2023-03-31,1.0,1.4,0.0014
235,T710WC2,2023-03-31,13.0,6.4,0.0832
235,BK6697-3,2023-03-31,8.0,12.4,0.0992
235,T690-ES5,2023-03-31,8.0,87.0,0.696
235,T690-ES5,2023-03-31,2.0,87.0,0.174
235,T690-ES5,2023-03-31,6.0,87.0,0.522
235,BK6697-4,2023-03-31,8.0,10.0,0.08
235,DBB,2023-03-31,5.0,2.26,0.0113
235,DBB,2023-03-31,17.0,2.26,0.03842
235,DBB,2023-03-31,41.0,2.26,0.09266
235,DBB,2023-03-31,2.0,2.26,0.00452
235,DBB,2023-03-31,36.0,2.26,0.08136
235,AE85,2023-03-31,3.0,1.5,0.0045
235,AE85,2023-03-31,2.0,1.5,0.003
235,PLP9V,2023-03-31,1.0,1.5,0.0015
235,BK6697-2,2023-03-31,4.0,22.0,0.088
235,BK6697-2,2023-03-31,13.0,22.0,0.286
235,BK6697-2,2023-03-31,4.0,22.0,0.088
235,DLLA80X320-4R,2023-03-31,7.0,63.16,0.44212
235,DLLA80X320-4R,2023-03-31,1.0,63.16,0.06316
235,DLLA80X320-4R,2023-03-31,11.0,63.16,0.69476
235,T690-ET1,2023-03-31,12.0,99.4,1.1928
235,T690-ET1,2023-03-31,2.0,99.4,0.1988
235,BK6697-5,2023-03-31,4.0,38.0,0.152
235,BK6697-5,2023-03-31,7.0,38.0,0.266
235,DELB120X330-6L,2023-03-31,2.0,102.0,0.204
235,DELB120X350-6L,2023-03-31,2.0,101.0,0.202
235,M4119-2,2023-03-31,20.0,19.0,0.38
235,M4119-1R,2023-03-31,16.0,33.0,0.528
235,DELA90X320-4L,2023-03-31,2.0,52.0,0.104
235,DELA90X320-4L,2023-03-31,2.0,52.0,0.104
235,DELA90X320-4L,2023-03-31,4.0,52.0,0.208
235,BK6697-7,2023-03-31,45.0,79.0,3.555
235,BK6697-7,2023-03-31,5.0,79.0,0.395
235,BK6697-7,2023-03-31,32.0,79.0,2.528
235,PPS9BHPA-3,2023-03-31,20.0,100.0,2.0
235,PPS9BHPA-3,2023-03-31,79.0,100.0,7.9
235,T710LGA,2023-03-31,14.0,58.2,0.8148
235,T710LGA,2023-03-31,11.0,58.2,0.6402
235,T710LGA,2023-03-31,2.0,58.2,0.1164
235,DLLA80X320-4L,2023-03-31,13.0,63.16,0.82108
235,DLLA80X320-4L,2023-03-31,6.0,63.16,0.37896
235,T690WC2,2023-03-31,44.0,5.5,0.242
235,T690WC2,2023-03-31,4.0,5.5,0.022
235,T690WC2,2023-03-31,196.0,5.5,1.078
235,T690WC2,2023-03-31,1.0,5.5,0.0055
235,DLLA70X400-5,2023-03-31,16.0,58.0,0.928
235,DLLA70X400-5,2023-03-31,1.0,58.0,0.058
235,DELA80X320-1,2023-03-31,3.0,36.4,0.1092
235,DELA80X320-1,2023-03-31,5.0,36.4,0.182
235,T690LG,2023-03-31,10.0,54.5,0.545
235,T690LG,2023-03-31,20.0,54.5,1.09
235,T690LG,2023-03-31,8.0,54.5,0.436
235,DEWA40X600-1,2023-03-31,8.0,27.4,0.2192
235,DELB100X320-2R,2023-03-31,2.0,95.0,0.19
235,DELB100X320-2R,2023-03-31,2.0,95.0,0.19
235,DELB100X320-2R,2023-03-31,21.0,95.0,1.995
235,DELB100X320-2R,2023-03-31,2.0,95.0,0.19
235,DELB100X320-2R,2023-03-31,5.0,95.0,0.475
235,DELB100X320-2R,2023-03-31,12.0,95.0,1.14
235,DELB100X320-2L,2023-03-31,2.0,95.0,0.19
235,DELB100X320-2L,2023-03-31,22.0,95.0,2.09
235,DELB100X320-2L,2023-03-31,5.0,95.0,0.475
235,DELB100X320-2L,2023-03-31,7.0,95.0,0.665
235,DELB100X320-2L,2023-03-31,3.0,95.0,0.285
235,DELB100X320-2L,2023-03-31,4.0,95.0,0.38
235,DELB100X320-2L,2023-03-31,1.0,95.0,0.095
235,T810WC7,2023-03-31,54.0,11.8,0.6372
235,DELB120X350-5,2023-03-31,4.0,101.0,0.404
235,DELB120X440-6L,2023-03-31,1.0,100.0,0.1
235,DELB120X440-6L,2023-03-31,4.0,100.0,0.4
235,DLLA80X320-3,2023-03-31,7.0,65.14,0.45598
235,DLLA80X320-3,2023-03-31,1.0,65.14,0.06514
235,DLLA80X320-3,2023-03-31,4.0,65.14,0.26056
235,DLLA80X320-3,2023-03-31,15.0,65.14,0.9771
235,DLLB100X410-10L,2023-03-31,4.0,112.0,0.448
235,DLLB100X410-10L,2023-03-31,1.0,112.0,0.112
235,DWA-52445,2023-03-31,4.0,121.0,0.484
235,T710EPA,2023-03-31,4.0,49.6,0.1984
235,T710EPA,2023-03-31,2.0,49.6,0.0992
235,T710EPA,2023-03-31,32.0,49.6,1.5872
235,T710EPA,2023-03-31,39.0,49.6,1.9344
235,T690HEP,2023-03-31,21.0,45.0,0.945
235,T690HEP,2023-03-31,2.0,45.0,0.09
235,T690HEP,2023-03-31,21.0,45.0,0.945
235,T690HEP,2023-03-31,11.0,45.0,0.495
235,T690HEP,2023-03-31,13.0,45.0,0.585
235,T690WC2H,2023-03-31,1.0,7.2,0.0072
235,T690WC2H,2023-03-31,96.0,7.2,0.6912
235,T710HEP,2023-03-31,2.0,54.0,0.108
235,T710HEP,2023-03-31,6.0,54.0,0.324
235,T610LAL,2023-03-31,6.0,40.0,0.24
235,T610LAL,2023-03-31,8.0,40.0,0.32
235,T610LAL,2023-03-31,46.0,40.0,1.84
235,T610LAL,2023-03-31,12.0,40.0,0.48
235,T610LAL,2023-03-31,1.0,40.0,0.04
235,P2P12PT,2023-03-31,1.0,56.4,0.0564
235,DEWA135-1,2023-03-31,1.0,101.0,0.101
235,DEWA135-1,2023-03-31,2.0,101.0,0.202
235,DEWA135-1,2023-03-31,23.0,101.0,2.323
235,T710-ET4,2023-03-31,8.0,112.0,0.896
235,T710-ET4,2023-03-31,26.0,112.0,2.912
235,T710-ET4,2023-03-31,12.0,112.0,1.344
235,T710-ET4,2023-03-31,15.0,112.0,1.68
235,T710-ET4,2023-03-31,2.0,112.0,0.224
235,T710-ET4,2023-03-31,2.0,112.0,0.224
235,T710-ET4,2023-03-31,4.0,112.0,0.448
235,T810WC2,2023-03-31,2.0,19.0,0.038
235,DELB100X410-4R,2023-03-31,3.0,104.0,0.312
235,DELB100X410-4R,2023-03-31,5.0,104.0,0.52
235,DELB100X410-4R,2023-03-31,7.0,104.0,0.728
235,DELB100X410-4R,2023-03-31,9.0,104.0,0.936
235,DELB100X410-4R,2023-03-31,6.0,104.0,0.624
235,DELB100X410-4R,2023-03-31,2.0,104.0,0.208
235,T710-ET1A,2023-03-31,1.0,120.4,0.1204
235,T710-ET1A,2023-03-31,4.0,120.4,0.4816
235,DELA90X320-6L,2023-03-31,2.0,67.0,0.134
235,DELA90X320-6L,2023-03-31,2.0,67.0,0.134
235,DELA90X320-6L,2023-03-31,2.0,67.0,0.134
235,DELA90X320-6L,2023-03-31,5.0,67.0,0.335
235,DELA90X320-6L,2023-03-31,13.0,67.0,0.871
235,T690-ES4,2023-03-31,10.0,92.0,0.92
235,T690-ES4,2023-03-31,2.0,92.0,0.184
235,T690-ES4,2023-03-31,2.0,92.0,0.184
235,T690-ES4,2023-03-31,6.0,92.0,0.552
235,T690EP,2023-03-31,15.0,38.8,0.582
235,T690EP,2023-03-31,4.0,38.8,0.1552
235,T690EP,2023-03-31,13.0,38.8,0.5044
235,T690EP,2023-03-31,1.0,38.8,0.0388
235,T710-ES4,2023-03-31,7.0,106.0,0.742
235,T710-ES4,2023-03-31,1.0,106.0,0.106
235,T710-ES4,2023-03-31,6.0,106.0,0.636
235,T690-ET4,2023-03-31,3.0,86.0,0.258
235,T690-ET4,2023-03-31,2.0,86.0,0.172
235,T690-ET4,2023-03-31,6.0,86.0,0.516
235,DAB,2023-03-31,6.0,0.91,0.00546
235,DAB,2023-03-31,4.0,0.91,0.00364
235,DELB100X410-4L,2023-03-31,3.0,110.0,0.33
235,DELB100X410-4L,2023-03-31,3.0,110.0,0.33
235,DELB100X410-4L,2023-03-31,3.0,110.0,0.33
235,DELA90X320-6R,2023-03-31,1.0,67.0,0.067
235,DELA90X320-6R,2023-03-31,11.0,67.0,0.737
235,DELA90X320-6R,2023-03-31,11.0,67.0,0.737
235,DELA90X320-6R,2023-03-31,6.0,67.0,0.402
235,DELB120X440-6R,2023-03-31,5.0,96.0,0.48
235,DELB120X440-6R,2023-03-31,3.0,96.0,0.288
235,T690HEPC,2023-03-31,4.0,42.4,0.1696
235,DCB-1,2023-03-31,11.0,3.7,0.0407
235,T810HEP,2023-03-31,24.0,91.0,2.184
235,T810HEP,2023-03-31,24.0,91.0,2.184
235,T810HEP,2023-03-31,8.0,91.0,0.728
235,T510LG,2023-03-31,8.0,22.0,0.176
235,DLLB100X410-10R,2023-03-31,8.0,115.0,0.92
235,DLLB100X410-10R,2023-03-31,2.0,115.0,0.23
235,PCLWC-1MLX,2023-03-31,12.0,68.4,0.8208
235,PCLWC-1MRX,2023-03-31,11.0,68.4,0.7524
235,PCLWC-1MX,2023-03-31,17.0,73.0,1.241
I92,BK51692C,2023-03-31,21.0,1351.0,28.371
I92,BK51692C,2023-03-31,16.0,1351.0,21.616
I92,BK51692C,2023-03-31,56.0,1351.0,75.656
I92,BK51692C,2023-03-31,1.0,1351.0,1.351
I92,1990-402-01C,2023-03-31,8.0,2016.0,16.128
I92,1990-402-01C,2023-03-31,1.0,2016.0,2.016
I92,1990-402-01C,2023-03-31,6.0,2016.0,12.096
I92,1990-402-01C,2023-03-31,1.0,2016.0,2.016
I92,BK51692B,2023-03-31,2.0,1352.0,2.704
I92,BK51692B,2023-03-31,8.0,1352.0,10.816
I92,BK51692B,2023-03-31,28.0,1352.0,37.856
I92,BK51692B,2023-03-31,2.0,1352.0,2.704
I92,BK56155A,2023-03-31,1.0,2224.0,2.224
I92,BK56155A,2023-03-31,7.0,2224.0,15.568
I92,BK56155A,2023-03-31,8.0,2224.0,17.792
I92,BK57437B,2023-03-31,1.0,1608.0,1.608
I92,BK54998A,2023-03-31,1.0,1367.0,1.367
I92,BK57793A,2023-03-31,2.0,2128.0,4.256
I92,BK57473B,2023-03-31,4.0,2910.0,11.64
I92,BK57473B,2023-03-31,2.0,2910.0,5.82
I92,BK57473B,2023-03-31,4.0,2910.0,11.64
I92,BK57473A,2023-03-31,7.0,3257.0,22.799
I92,BK57473A,2023-03-31,2.0,3257.0,6.514
I92,BK57794C,2023-03-31,1.0,2386.0,2.386
I92,BK57472A,2023-03-31,10.0,3182.0,31.82
I92,BK57472A,2023-03-31,2.0,3182.0,6.364
I92,BK57472B,2023-03-31,8.0,2827.0,22.616
I92,BK51692A,2023-03-31,2.0,1351.0,2.702
I92,BK51692A,2023-03-31,8.0,1351.0,10.808
I92,BK51692A,2023-03-31,15.0,1351.0,20.265
I92,BK57566B,2023-03-31,3.0,4245.0,12.735
I92,BK57566B,2023-03-31,2.0,4245.0,8.49
I92,BK57566B,2023-03-31,1.0,4245.0,4.245
I92,BK57566B,2023-03-31,6.0,4245.0,25.47
I92,BK50545A,2023-03-31,2.0,769.0,1.538
I92,BK57675A,2023-03-31,2.0,288.0,0.576
I92,BK56620A,2023-03-31,1.0,1810.0,1.81
I92,BK56620A,2023-03-31,1.0,1810.0,1.81
I92,BK56620A,2023-03-31,3.0,1810.0,5.43
I92,BK56620A,2023-03-31,1.0,1810.0,1.81
I92,BK54799A,2023-03-31,26.0,1426.0,37.076
I92,BK51869A,2023-03-31,4.0,1257.0,5.028
I92,BK51869A,2023-03-31,12.0,1257.0,15.084
I92,BK51869A,2023-03-31,1.0,1257.0,1.257
I92,BK56156A,2023-03-31,1.0,2209.0,2.209
I92,BK56156A,2023-03-31,7.0,2209.0,15.463
I92,BK56156A,2023-03-31,8.0,2209.0,17.672
I92,BK56935A,2023-03-31,4.0,3178.0,12.712
I92,BK56935A,2023-03-31,6.0,3178.0,19.068
I92,BK57550B,2023-03-31,2.0,3413.0,6.826
I92,BK57550B,2023-03-31,1.0,3413.0,3.413
I92,BK57550B,2023-03-31,1.0,3413.0,3.413
I92,BK57550A,2023-03-31,2.0,3476.0,6.952
I92,BK57550A,2023-03-31,1.0,3476.0,3.476
I92,BK57597B,2023-03-31,1.0,5530.0,5.53
I92,BK57597B,2023-03-31,6.0,5530.0,33.18
I92,BK57597B,2023-03-31,2.0,5530.0,11.06
I92,BK57597B,2023-03-31,1.0,5530.0,5.53
I92,BK57597B,2023-03-31,7.0,5530.0,38.71
I92,BK57597B,2023-03-31,1.0,5530.0,5.53
I92,BK54800A,2023-03-31,11.0,1461.0,16.071
I92,BK54800A,2023-03-31,4.0,1461.0,5.844
I92,BK52127A,2023-03-31,22.0,1100.0,24.2
I92,BK57436A,2023-03-31,8.0,3725.0,29.8
I92,10E10-BALL,2023-03-31,3.0,1450.0,4.35
I92,10E10-BALL,2023-03-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-03-31,2.0,1450.0,2.9
I92,10E10-BALL,2023-03-31,6.0,1450.0,8.7
I92,10E10-BALL,2023-03-31,3.0,1450.0,4.35
I92,10E10-BALL,2023-03-31,3.0,1450.0,4.35
I92,10E10-BALL,2023-03-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-03-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-03-31,7.0,1450.0,10.15
I92,10E10-BALL,2023-03-31,2.0,1450.0,2.9
I92,10E10-BALL,2023-03-31,2.0,1450.0,2.9
I92,10E10-BALL,2023-03-31,3.0,1450.0,4.35
I92,10E10-BALL,2023-03-31,1.0,1450.0,1.45
I92,10E10-BALL,2023-03-31,3.0,1450.0,4.35
I92,BK57548A,2023-03-31,7.0,4249.0,29.743
I92,BK57548A,2023-03-31,1.0,4249.0,4.249
I92,BK57548A,2023-03-31,11.0,4249.0,46.739
I92,BK57548A,2023-03-31,2.0,4249.0,8.498
I92,BK54426A,2023-03-31,2.0,1177.0,2.354
I92,2013-200-01A,2023-03-31,1.0,1913.0,1.913
I92,2013-200-03A,2023-03-31,1.0,1834.0,1.834
I92,2013-200-03A,2023-03-31,1.0,1834.0,1.834
I92,BK58660C,2023-03-31,1.0,3491.0,3.491
I92,BK58661B,2023-03-31,1.0,2613.0,2.613
I92,BK58661B,2023-03-31,12.0,2613.0,31.356
I92,BK58661A,2023-03-31,9.0,2609.0,23.481
I92,BK58985A,2023-03-31,1.0,5598.0,5.598
I92,BK58985A,2023-03-31,4.0,5598.0,22.392
I92,BK58985A,2023-03-31,10.0,5598.0,55.98
I92,BK58985A,2023-03-31,2.0,5598.0,11.196
I92,BK58985A,2023-03-31,3.0,5598.0,16.794
I92,BK58985A,2023-03-31,3.0,5598.0,16.794
I92,BK58985C,2023-03-31,1.0,2665.0,2.665
I92,BK58985D,2023-03-31,1.0,2095.0,2.095
I92,BK58985B,2023-03-31,1.0,4385.0,4.385
I92,BK58985B,2023-03-31,6.0,4385.0,26.31
I92,1980-306-01B,2023-03-31,2.0,4854.0,9.708
I92,1980-306-01B,2023-03-31,1.0,4854.0,4.854
I92,1980-306-01B,2023-03-31,1.0,4854.0,4.854
I92,1980-306-01B,2023-03-31,2.0,4854.0,9.708
I92,1980-306-01B,2023-03-31,2.0,4854.0,9.708
I92,1980-106-01B,2023-03-31,1.0,5162.0,5.162
I92,2047-301-01B,2023-03-31,8.0,2442.0,19.536
I92,2047-301-01B,2023-03-31,4.0,2442.0,9.768
I92,2047-301-01B,2023-03-31,1.0,2442.0,2.442
I92,BK57446A,2023-03-31,1.0,2592.0,2.592
I92,BK57445A,2023-03-31,1.0,2639.0,2.639
I92,BK001264B,2023-03-31,28.0,2392.0,66.976
I92,BK001263B,2023-03-31,10.0,3105.0,31.05
I92,BK001263B,2023-03-31,4.0,3105.0,12.42
I92,BK001263B,2023-03-31,8.0,3105.0,24.84
I92,BK001263B,2023-03-31,6.0,3105.0,18.63
I92,BK001263B,2023-03-31,1.0,3105.0,3.105
I92,BK001264A,2023-03-31,1.0,2634.0,2.634
I92,BK001264A,2023-03-31,3.0,2634.0,7.902
I92,BK001264A,2023-03-31,1.0,2634.0,2.634
I92,BK001264A,2023-03-31,1.0,2634.0,2.634
I92,BK001265A,2023-03-31,6.0,1307.0,7.842
I92,BK001265A,2023-03-31,1.0,1307.0,1.307
I92,BK001263A,2023-03-31,5.0,3332.0,16.66
I92,BK001263A,2023-03-31,4.0,3332.0,13.328
I92,BK001263A,2023-03-31,1.0,3332.0,3.332
I92,BK001263A,2023-03-31,1.0,3332.0,3.332
I92,BK001263A,2023-03-31,11.0,3332.0,36.652
I92,BK001263A,2023-03-31,1.0,3332.0,3.332
I92,BK001261A,2023-03-31,8.0,1601.0,12.808
I92,BK001260A,2023-03-31,6.0,1585.0,9.51
I92,BK001260A,2023-03-31,2.0,1585.0,3.17
M61,BK52055B,2023-03-31,1.0,250.0,0.25
M61,BK53425A,2023-03-31,3.0,147.0,0.441
M61,BK57260A,2023-03-31,2.0,927.0,1.854
M61,BK53426A,2023-03-31,20.0,152.0,3.04
M61,BK56202A,2023-03-31,1.0,490.0,0.49
M61,BK56202A,2023-03-31,3.0,490.0,1.47
