WarehouseCode,TradingName,ProductKey,DateValue,WIPQty,DressMass,WIPMass,TapDate,PeriodStart
WOD1,Wodonga,T690EP,2025-06-30,15.0,38.8,,2025-06-06,2025-05-29
XUZ1,Xuzhou,OK340S1400-1A,2025-06-30,2.0,793.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK53601A,,2.0,841.0,,2025-06-06,
XUZ1,Xuzhou,OK340S1400-1A,2025-06-30,4.0,793.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,2.0,5062.993904,,2025-06-06,2025-06-04
XUZ1,Xuzhou,OK340S1400-1A,2025-06-30,4.0,793.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK53601A,,2.0,841.0,,2025-06-06,
XUZ1,Xuzhou,OK340S1400-1A,2025-06-30,4.0,793.0,,2025-06-06,2025-05-22
WOD1,Wodonga,BK6697-5,2025-06-30,36.0,38.0,,2025-06-06,2025-05-29
XUZ1,Xuzhou,M4259L,2025-06-30,2.0,1539.0,,2025-06-06,2025-05-22
WUN1,,DW3650C,2025-06-30,1.0,11.3,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59042A,2025-06-30,4.0,2269.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,2034-202-03A,2025-06-30,1.0,1880.592432,,2025-06-06,2025-06-04
COI2,Coimbatore,BK59042A,2025-06-30,4.0,2269.0,,2025-06-06,2025-05-22
WUN1,,DW3650C,2025-06-30,42.0,11.3,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59042A,2025-06-30,2.0,2269.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,3.0,1788.966848,,2025-06-06,2025-06-04
COI2,Coimbatore,BK59042A,2025-06-30,2.0,2269.0,,2025-06-06,2025-05-22
WUN1,,DW3650C,2025-06-30,104.0,11.3,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59041A,2025-06-30,2.0,1973.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,1.0,1788.966848,,2025-06-06,2025-06-04
COI2,Coimbatore,BK59041A,2025-06-30,2.0,1973.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK62140A,,1.0,2394.0,,2025-06-06,
COI2,Coimbatore,BK59041A,2025-06-30,2.0,1973.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,2056-102-01A,2025-06-30,3.0,911.71992,,2025-06-06,2025-06-04
COI2,Coimbatore,BK59041A,2025-06-30,4.0,1973.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK53859A,,1.0,1239.0,,2025-06-06,
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,17-402-913-501-7,2025-06-30,1.0,805.1258,,2025-06-06,2025-06-04
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK53601A,,4.0,841.0,,2025-06-06,
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-06,2025-05-22
WOD1,Wodonga,ZLP100-80,2025-06-30,12.0,20.0,,2025-06-06,2025-05-29
XUZ1,Xuzhou,A416TG2,2025-06-30,24.0,144.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK59083A,,1.0,106.0,,2025-06-06,
XUZ1,Xuzhou,DELB160X465-2L,2025-06-30,4.0,192.0,,2025-06-06,2025-05-22
WOD1,Wodonga,Z15WC,2025-06-30,12.0,10.0,,2025-06-06,2025-05-29
COI2,Coimbatore,BK52850C,2025-06-30,1.0,997.0,,2025-06-06,2025-05-22
WOD1,Wodonga,DELB100X410-4L,2025-06-30,19.0,110.0,,2025-06-06,2025-05-29
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,4.0,550.0,,2025-06-06,2025-05-22
WOD1,Wodonga,DELB100X410-4L,2025-06-30,1.0,110.0,,2025-06-06,2025-05-29
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,4.0,550.0,,2025-06-06,2025-05-22
WOD1,Wodonga,T710HEP,2025-06-30,22.0,54.0,,2025-06-06,2025-05-29
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,8.0,550.0,,2025-06-06,2025-05-22
WOD1,Wodonga,DELB100X410-4R,2025-06-30,20.0,104.0,,2025-06-06,2025-05-29
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,4.0,550.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,2031-301-01A,2025-06-30,5.0,850.485,,2025-06-06,2025-06-04
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,8.0,550.0,,2025-06-06,2025-05-22
MTJ1,Mt Joli,2031-301-01A,2025-06-30,1.0,850.485,,2025-06-06,2025-06-04
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,4.0,550.0,,2025-06-06,2025-05-22
WOD1,Wodonga,Z17WC,2025-06-30,70.0,20.0,,2025-06-06,2025-05-29
COI2,Coimbatore,BK57794B,2025-06-30,2.0,2438.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK57794B,2025-06-30,4.0,2438.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK57794D,2025-06-30,2.0,2436.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK57794D,2025-06-30,1.0,2436.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59040A,2025-06-30,2.0,1717.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59040A,2025-06-30,4.0,1717.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59040A,2025-06-30,2.0,1717.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59040A,2025-06-30,2.0,1717.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59677A,2025-06-30,1.0,2102.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK59677A,2025-06-30,1.0,2102.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK57794B,2025-06-30,4.0,2438.0,,2025-06-06,2025-05-22
XUZ1,Xuzhou,PPS30PT,2025-06-30,6.0,222.0,,2025-06-06,2025-05-22
COI2,Coimbatore,BK001920A,2025-06-30,6.0,1577.0,,2025-06-06,2025-05-22
XUZ1,Xuzhou,BL996S1400-1A,2025-06-30,1.0,887.0,,2025-06-06,2025-05-22
MER1,Merlimau,BK59070A,,1.0,645.0,,2025-06-07,
XUZ1,Xuzhou,A416TG2,2025-06-30,24.0,144.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2056-102-01A,2025-06-30,1.0,911.71992,,2025-06-07,2025-06-04
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-07,2025-05-22
MER1,Merlimau,BK57178A,,1.0,1675.0,,2025-06-07,
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2056-102-01A,2025-06-30,1.0,911.71992,,2025-06-07,2025-06-04
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-07,2025-05-22
MER1,Merlimau,BK54328A,,2.0,1261.0,,2025-06-07,
COI2,Coimbatore,BK59041A,2025-06-30,2.0,1973.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2056-102-01A,2025-06-30,1.0,911.71992,,2025-06-07,2025-06-04
COI2,Coimbatore,BK14-ED-PS-0081,2025-06-30,1.0,8750.0,,2025-06-07,2025-05-22
MER1,Merlimau,2018-102-01A,,2.0,968.0,,2025-06-07,
XUZ1,Xuzhou,BL9600S1400-1,2025-06-30,2.0,1050.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2056-102-01A,2025-06-30,1.0,911.71992,,2025-06-07,2025-06-04
COI2,Coimbatore,BK59042A,2025-06-30,4.0,2269.0,,2025-06-07,2025-05-22
MER1,Merlimau,BK58328A,,2.0,1374.0,,2025-06-07,
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,6.0,640.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,3.0,1788.966848,,2025-06-07,2025-06-04
XUZ1,Xuzhou,PA45X22H,2025-06-30,6.0,327.0,,2025-06-07,2025-05-22
MER1,Merlimau,BK58328A,,2.0,1374.0,,2025-06-07,
XUZ1,Xuzhou,OK340EB290-3,2025-06-30,10.0,496.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,3.0,1788.966848,,2025-06-07,2025-06-04
XUZ1,Xuzhou,OK340EB290-3,2025-06-30,8.0,496.0,,2025-06-07,2025-05-22
MER1,Merlimau,BK63082A,,3.0,1324.0,,2025-06-07,
XUZ1,Xuzhou,PPS30PT,2025-06-30,18.0,222.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,3.0,1788.966848,,2025-06-07,2025-06-04
COI2,Coimbatore,BK57794B,2025-06-30,2.0,2438.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,2034-202-03A,2025-06-30,2.0,1880.592432,,2025-06-07,2025-06-04
XUZ1,Xuzhou,OK400EB340-1,2025-06-30,2.0,803.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,2.0,2846.2898,,2025-06-07,2025-06-04
COI2,Coimbatore,BK59677A,2025-06-30,1.0,2102.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,2.0,2846.2898,,2025-06-07,2025-06-04
COI2,Coimbatore,BK59677A,2025-06-30,2.0,2102.0,,2025-06-07,2025-05-22
COI2,Coimbatore,BK59040A,2025-06-30,4.0,1717.0,,2025-06-07,2025-05-22
COI2,Coimbatore,BK57794D,2025-06-30,1.0,2436.0,,2025-06-07,2025-05-22
COI2,Coimbatore,BK57794D,2025-06-30,2.0,2436.0,,2025-06-07,2025-05-22
COI2,Coimbatore,BK57794B,2025-06-30,2.0,2438.0,,2025-06-07,2025-05-22
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,8.0,550.0,,2025-06-07,2025-05-22
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,8.0,550.0,,2025-06-07,2025-05-22
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,4.0,550.0,,2025-06-07,2025-05-22
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,8.0,550.0,,2025-06-07,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,2.0,2846.2898,,2025-06-08,2025-06-04
XUZ1,Xuzhou,PA45X22H,2025-06-30,18.0,327.0,,2025-06-08,2025-05-22
MTJ1,Mt Joli,2034-202-03A,2025-06-30,2.0,1880.592432,,2025-06-08,2025-06-04
XUZ1,Xuzhou,PA45X22H,2025-06-30,18.0,327.0,,2025-06-08,2025-05-22
MTJ1,Mt Joli,2034-202-03A,2025-06-30,1.0,1880.592432,,2025-06-08,2025-06-04
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,2.0,640.0,,2025-06-08,2025-05-22
MTJ1,Mt Joli,2031-308-01A,2025-06-30,3.0,514.373328,,2025-06-08,2025-06-04
XUZ1,Xuzhou,OK340S1400-1A,2025-06-30,2.0,793.0,,2025-06-08,2025-05-22
MTJ1,Mt Joli,2031-308-01A,2025-06-30,12.0,514.373328,,2025-06-08,2025-06-04
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,4.0,550.0,,2025-06-08,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,3.0,1788.966848,,2025-06-08,2025-06-04
MTJ1,Mt Joli,2034-202-02A,2025-06-30,5.0,1788.966848,,2025-06-08,2025-06-04
MTJ1,Mt Joli,1671-02-01M,2025-06-30,14.0,475.364416,,2025-06-08,2025-06-04
MTJ1,Mt Joli,17-402-913-501-7,2025-06-30,1.0,805.1258,,2025-06-08,2025-06-04
MTJ1,Mt Joli,7601-14,2025-06-30,6.0,486.99999880728,,2025-06-08,2025-06-04
XUZ1,Xuzhou,OP4100XDT8W-1K,2025-06-30,1.0,4700.0,,2025-06-09,2025-05-22
MER1,Merlimau,BK54328A,,1.0,1261.0,,2025-06-09,
XUZ1,Xuzhou,OP4100XDT8W-1K,2025-06-30,1.0,4700.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1671-02-01M,2025-06-30,10.0,475.364416,,2025-06-09,2025-06-04
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,2.0,640.0,,2025-06-09,2025-05-22
WUN1,,D06224C,2025-06-30,34.0,22.6,,2025-06-09,2025-05-22
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,2.0,640.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1671-02-01M,2025-06-30,18.0,475.364416,,2025-06-09,2025-06-04
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,6.0,640.0,,2025-06-09,2025-05-22
WUN1,,D06224C,2025-06-30,37.0,22.6,,2025-06-09,2025-05-22
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,6.0,640.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-09,2025-06-04
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,6.0,640.0,,2025-06-09,2025-05-22
WUN1,,D06224C,2025-06-30,53.0,22.6,,2025-06-09,2025-05-22
COI2,Coimbatore,BK59042A,2025-06-30,4.0,2269.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,2.0,5062.993904,,2025-06-09,2025-06-04
XUZ1,Xuzhou,OK340S1400-2A,2025-06-30,2.0,793.0,,2025-06-09,2025-05-22
WUN1,,D06224C,2025-06-30,26.0,22.6,,2025-06-09,2025-05-22
XUZ1,Xuzhou,OK340S1400-2A,2025-06-30,2.0,793.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-09,2025-06-04
XUZ1,Xuzhou,DP4100XS76-4A,2025-06-30,2.0,1820.0,,2025-06-09,2025-05-22
MER1,Merlimau,BK59670A,,4.0,1290.0,,2025-06-09,
COI2,Coimbatore,BK59041A,2025-06-30,2.0,1973.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-09,2025-06-04
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-09,2025-05-22
MER1,Merlimau,BK59670A,,2.0,1290.0,,2025-06-09,
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-09,2025-06-04
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,1.0,1840.0,,2025-06-09,2025-05-22
WUN1,,P3-N32C,2025-06-30,109.0,10.2,,2025-06-09,2025-05-22
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-09,2025-06-04
XUZ1,Xuzhou,DP4100XS87-1A,2025-06-30,3.0,1840.0,,2025-06-09,2025-05-22
WUN1,,P3-N32C,2025-06-30,96.0,10.2,,2025-06-09,2025-05-22
XUZ1,Xuzhou,A416TG2,2025-06-30,24.0,144.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,2004-107-01A,2025-06-30,2.0,1400.692096,,2025-06-09,2025-06-04
XUZ1,Xuzhou,PPS10BHPP,2025-06-30,24.0,98.0,,2025-06-09,2025-05-22
WUN1,,P3-N32C,2025-06-30,95.0,10.2,,2025-06-09,2025-05-22
XUZ1,Xuzhou,PA45X22H,2025-06-30,18.0,327.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,2004-107-01A,2025-06-30,2.0,1400.692096,,2025-06-09,2025-06-04
XUZ1,Xuzhou,PA45X22H,2025-06-30,12.0,327.0,,2025-06-09,2025-05-22
WUN1,,P3-N32C,2025-06-30,23.0,10.2,,2025-06-09,2025-05-22
XUZ1,Xuzhou,OH3600S1270-1A,2025-06-30,8.0,550.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,2004-107-01A,2025-06-30,4.0,1400.692096,,2025-06-09,2025-06-04
XUZ1,Xuzhou,OU8000S1450-5A,2025-06-30,1.0,885.0,,2025-06-09,2025-05-22
WUN1,,D06202C,2025-06-30,60.0,19.9,,2025-06-09,2025-05-22
XUZ1,Xuzhou,OU8000S1450-5A,2025-06-30,2.0,885.0,,2025-06-09,2025-05-22
MTJ1,Mt Joli,2004-107-01A,2025-06-30,2.0,1400.692096,,2025-06-09,2025-06-04
COI2,Coimbatore,BK59040A,2025-06-30,4.0,1717.0,,2025-06-09,2025-05-22
WUN1,,D06202C,2025-06-30,18.0,19.9,,2025-06-09,2025-05-22
MTJ1,Mt Joli,2004-107-01A,2025-06-30,2.0,1400.692096,,2025-06-09,2025-06-04
WUN1,,BKD4727AC,2025-06-30,4.0,17.85,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,1.0,2846.2898,,2025-06-09,2025-06-04
MER1,Merlimau,BKD4476A,,3.0,175.0,,2025-06-09,
MTJ1,Mt Joli,1979-201-01B,2025-06-30,6.0,141.520704,,2025-06-09,2025-06-04
MER1,Merlimau,BK58328A,,2.0,1374.0,,2025-06-09,
MTJ1,Mt Joli,1979-201-01B,2025-06-30,4.0,141.520704,,2025-06-09,2025-06-04
WUN1,,20274346C,2025-06-30,12.0,19.4,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1979-201-01B,2025-06-30,6.0,141.520704,,2025-06-09,2025-06-04
WUN1,,DW3650C,2025-06-30,38.0,11.3,,2025-06-09,2025-05-22
MTJ1,Mt Joli,1979-201-01B,2025-06-30,18.0,141.520704,,2025-06-09,2025-06-04
WUN1,,DW3650C,2025-06-30,90.0,11.3,,2025-06-09,2025-05-22
WOD1,Wodonga,T710HEP,2025-06-30,32.0,54.0,,2025-06-09,2025-05-29
MER1,Merlimau,BK53637A,,2.0,620.0,,2025-06-09,
MTJ1,Mt Joli,2050-102-01D,2025-06-30,2.0,1590.747144,,2025-06-09,2025-06-04
MER1,Merlimau,BK53637A,,3.0,620.0,,2025-06-09,
MTJ1,Mt Joli,2050-102-01D,2025-06-30,1.0,1590.747144,,2025-06-09,2025-06-04
MER1,Merlimau,BK53637A,,1.0,620.0,,2025-06-09,
WUN1,,DW3650C,2025-06-30,12.0,11.3,,2025-06-09,2025-05-22
MER1,Merlimau,BK53531A,,2.0,861.0,,2025-06-09,
WUN1,,D06202C,2025-06-30,20.0,19.9,,2025-06-09,2025-05-22
WUN1,,D06202C,2025-06-30,59.0,19.9,,2025-06-09,2025-05-22
WUN1,,D06202C,2025-06-30,9.0,19.9,,2025-06-09,2025-05-22
WUN1,,BKD1248C,2025-06-30,3.0,30.5,,2025-06-09,2025-05-22
WUN1,,BKD1248C,2025-06-30,2.0,30.5,,2025-06-09,2025-05-22
WUN1,,DW3142C,2025-06-30,132.0,6.15,,2025-06-09,2025-05-22
WUN1,,DW3142C,2025-06-30,11.0,6.15,,2025-06-09,2025-05-22
WUN1,,DW3142C,2025-06-30,72.0,6.15,,2025-06-09,2025-05-22
WUN1,,DW3142C,2025-06-30,17.0,6.15,,2025-06-09,2025-05-22
XUZ1,Xuzhou,PA45X22H,2025-06-30,12.0,327.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,1.0,2846.2898,,2025-06-10,2025-06-04
XUZ1,Xuzhou,PA45X22H,2025-06-30,12.0,327.0,,2025-06-10,2025-05-22
MER1,Merlimau,BK53602A,,1.0,1401.0,,2025-06-10,
XUZ1,Xuzhou,PA45X22H,2025-06-30,6.0,327.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,1.0,2846.2898,,2025-06-10,2025-06-04
XUZ1,Xuzhou,PPS10BHPP,2025-06-30,24.0,98.0,,2025-06-10,2025-05-22
WUN1,,D01777C,2025-06-30,60.0,19.88,,2025-06-10,2025-05-22
XUZ1,Xuzhou,A416TG2,2025-06-30,24.0,144.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,2.0,2846.2898,,2025-06-10,2025-06-04
XUZ1,Xuzhou,A416TG2,2025-06-30,24.0,144.0,,2025-06-10,2025-05-22
WUN1,,D01777C,2025-06-30,8.0,19.88,,2025-06-10,2025-05-22
COI2,Coimbatore,BK51692C,2025-06-30,2.0,1351.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,3.0,2846.2898,,2025-06-10,2025-06-04
COI2,Coimbatore,BK51692B,2025-06-30,2.0,1352.0,,2025-06-10,2025-05-22
WUN1,,D01777C,2025-06-30,61.0,19.88,,2025-06-10,2025-05-22
COI2,Coimbatore,BK59041A,2025-06-30,4.0,1973.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1990-208-02B,2025-06-30,1.0,2846.2898,,2025-06-10,2025-06-04
COI2,Coimbatore,BK59041A,2025-06-30,2.0,1973.0,,2025-06-10,2025-05-22
WUN1,,D01777C,2025-06-30,76.0,19.88,,2025-06-10,2025-05-22
COI2,Coimbatore,BK59041A,2025-06-30,6.0,1973.0,,2025-06-10,2025-05-22
WOD1,Wodonga,T710WC2H,2025-06-30,192.0,10.0,,2025-06-10,2025-05-29
XUZ1,Xuzhou,BL9600EB290-1,2025-06-30,2.0,921.0,,2025-06-10,2025-05-22
WUN1,,BKD4727AC,2025-06-30,16.0,17.85,,2025-06-10,2025-05-22
COI2,Coimbatore,BK62125A,2025-06-30,1.0,1995.0,,2025-06-10,2025-05-22
WOD1,Wodonga,T710WC2H,2025-06-30,8.0,10.0,,2025-06-10,2025-05-29
XUZ1,Xuzhou,OC7495EB260-1,2025-06-30,8.0,321.0,,2025-06-10,2025-05-22
WUN1,,BKD4727AC,2025-06-30,4.0,17.85,,2025-06-10,2025-05-22
XUZ1,Xuzhou,DP4100XS76-4A,2025-06-30,3.0,1820.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,2004-107-01A,2025-06-30,4.0,1400.692096,,2025-06-10,2025-06-04
XUZ1,Xuzhou,DP4100XS76-4A,2025-06-30,2.0,1820.0,,2025-06-10,2025-05-22
MER1,Merlimau,BK53054A,,6.0,726.0,,2025-06-10,
XUZ1,Xuzhou,DP4100XS76-4A,2025-06-30,1.0,1820.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-10,2025-06-04
XUZ1,Xuzhou,DP4100XS76-4A,2025-06-30,3.0,1820.0,,2025-06-10,2025-05-22
MER1,Merlimau,BK59070A,,1.0,645.0,,2025-06-10,
XUZ1,Xuzhou,OK340S1400-2A,2025-06-30,4.0,793.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-10,2025-06-04
XUZ1,Xuzhou,OK340S1400-2A,2025-06-30,4.0,793.0,,2025-06-10,2025-05-22
MER1,Merlimau,2018-102-01A,,1.0,968.0,,2025-06-10,
XUZ1,Xuzhou,OK340S1400-2A,2025-06-30,6.0,793.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-10,2025-06-04
COI2,Coimbatore,BK59042A,2025-06-30,2.0,2269.0,,2025-06-10,2025-05-22
MER1,Merlimau,2018-102-01A,,2.0,968.0,,2025-06-10,
COI2,Coimbatore,BK59042A,2025-06-30,2.0,2269.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,1.0,5062.993904,,2025-06-10,2025-06-04
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,4.0,640.0,,2025-06-10,2025-05-22
WUN1,,NH300X300X25-2HC,2025-06-30,52.0,15.0,,2025-06-10,2025-05-22
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,4.0,640.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,1980-209-02B,2025-06-30,2.0,5062.993904,,2025-06-10,2025-06-04
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,4.0,640.0,,2025-06-10,2025-05-22
WUN1,,NH300X300X25-2HC,2025-06-30,51.0,15.0,,2025-06-10,2025-05-22
XUZ1,Xuzhou,OU5500S1400-1A,2025-06-30,2.0,640.0,,2025-06-10,2025-05-22
WOD1,Wodonga,P2P12A,2025-06-30,6.0,66.0,,2025-06-10,2025-05-29
COI2,Coimbatore,BK51692A,2025-06-30,2.0,1351.0,,2025-06-10,2025-05-22
WUN1,,D02872C,2025-06-30,3.0,30.4,,2025-06-10,2025-05-22
COI2,Coimbatore,BK59040A,2025-06-30,2.0,1717.0,,2025-06-10,2025-05-22
WOD1,Wodonga,P2P12A,2025-06-30,3.0,66.0,,2025-06-10,2025-05-29
COI2,Coimbatore,BK59040A,2025-06-30,4.0,1717.0,,2025-06-10,2025-05-22
WUN1,,D02872C,2025-06-30,63.0,30.4,,2025-06-10,2025-05-22
COI2,Coimbatore,BK57794D,2025-06-30,1.0,2436.0,,2025-06-10,2025-05-22
WOD1,Wodonga,P2P12A,2025-06-30,6.0,66.0,,2025-06-10,2025-05-29
XUZ1,Xuzhou,DELP10-7,2025-06-30,24.0,235.0,,2025-06-10,2025-05-22
WUN1,,D02872C,2025-06-30,14.0,30.4,,2025-06-10,2025-05-22
XUZ1,Xuzhou,DELP10-7,2025-06-30,24.0,235.0,,2025-06-10,2025-05-22
WOD1,Wodonga,P2P12A,2025-06-30,21.0,66.0,,2025-06-10,2025-05-29
COI2,Coimbatore,BK57794D,2025-06-30,3.0,2436.0,,2025-06-10,2025-05-22
WUN1,,D02872C,2025-06-30,60.0,30.4,,2025-06-10,2025-05-22
COI2,Coimbatore,BK57293A,2025-06-30,2.0,1080.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,2.0,1788.966848,,2025-06-10,2025-06-04
COI2,Coimbatore,BK57794B,2025-06-30,4.0,2438.0,,2025-06-10,2025-05-22
WUN1,,D02872C,2025-06-30,12.0,30.4,,2025-06-10,2025-05-22
COI2,Coimbatore,BK002808A,2025-06-30,4.0,3381.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,2034-202-02A,2025-06-30,2.0,1788.966848,,2025-06-10,2025-06-04
XUZ1,Xuzhou,BH5600EB270-1,2025-06-30,2.0,544.0,,2025-06-10,2025-05-22
WUN1,,D02872C,2025-06-30,34.0,30.4,,2025-06-10,2025-05-22
COI2,Coimbatore,BK002808A,2025-06-30,2.0,3381.0,,2025-06-10,2025-05-22
MTJ1,Mt Joli,2044-204-04J,2025-06-30,2.0,2677.553576,,2025-06-10,2025-06-04
COI2,Coimbatore,BK57794B,2025-06-30,4.0,2438.0,,2025-06-10,2025-05-22
WUN1,,D06202C,2025-06-30,12.0,19.9,,2025-06-10,2025-05-22
COI2,Coimbatore,BK57794B,2025-06-30,2.0,2438.0,,2025-06-10,2025-05-22
WOD1,Wodonga,T690HEPC,2025-06-30,17.0,42.4,,2025-06-10,2025-05-29
COI2,Coimbatore,BK52850A,2025-06-30,3.0,1022.0,,2025-06-10,2025-05-22
WUN1,,P1-N32C,2025-06-30,38.0,21.2,,2025-06-10,2025-05-22
COI2,Coimbatore,BK52850B,2025-06-30,1.0,1072.0,,2025-06-10,2025-05-22
WOD1,Wodonga,OC7495BU114-1UNMACH,2025-06-30,72.0,4.2,,2025-06-10,2025-05-29
XUZ1,Xuzhou,OU8000S1450-5A,2025-06-30,3.0,885.0,,2025-06-10,2025-05-22
